champion,lane,matchID,platformID,queue,region,role,season,timestamp
110,BOTTOM,2435783470,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488044079301
202,BOTTOM,2435791326,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO,PRESEASON2017,1488042076912
81,BOTTOM,2435310865,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487994576112
43,BOTTOM,2438979976,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488266933669
43,BOTTOM,2438878743,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488264818374
43,BOTTOM,2438894021,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488261449612
43,BOTTOM,2438881456,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488259479973
43,BOTTOM,2438808141,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488257509109
43,BOTTOM,2438766686,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO,PRESEASON2017,1488256080816
43,BOTTOM,2438782265,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488253919719
43,BOTTOM,2438678242,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488251608870
40,BOTTOM,2438682474,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488248530768
43,MID,2438598700,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488246410312
40,BOTTOM,2438585580,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488244451809
60,JUNGLE,2430923056,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487584234493
60,JUNGLE,2424037013,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1486984186447
60,JUNGLE,2417386354,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1486327779597
53,BOTTOM,2417089006,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1486281332910
53,BOTTOM,2417026992,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1486275024539
60,JUNGLE,2413147638,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1485865848772
60,JUNGLE,2405965166,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1485094300580
53,BOTTOM,2405964125,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1485091735179
60,JUNGLE,2405953298,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1485089002239
35,JUNGLE,2405952480,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1485086549936
121,JUNGLE,2405970241,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1485083879670
91,MID,2438498332,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1488239780996
91,TOP,2438484834,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488236960867
7,TOP,2437917777,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1488189420397
91,MID,2437926604,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1488186969467
50,TOP,2437924909,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1488183787895
13,MID,2437616123,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488162620320
103,MID,2437023191,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488108475701
91,TOP,2437012144,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488105601605
103,MID,2436800400,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1488085841092
13,MID,2436676026,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1488083471343
91,JUNGLE,2436680840,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1488080852894
101,MID,2410080988,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1485555795574
51,BOTTOM,2410017404,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1485553367650
101,MID,2408787649,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1485401446569
61,MID,2408781732,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1485398967777
16,BOTTOM,2408601584,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1485384822658
16,BOTTOM,2407838411,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1485309814477
16,BOTTOM,2407825351,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1485308492706
51,BOTTOM,2407330572,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1485230358669
16,BOTTOM,2406955556,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1485220184978
16,BOTTOM,2406156983,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1485118858747
16,BOTTOM,2405810999,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1485066348739
50,MID,2439125141,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488314026168
105,MID,2438137495,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488219616149
245,MID,2437811712,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488171357971
134,MID,2435881763,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1488050772365
134,MID,2435900632,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1488050148963
43,BOTTOM,2434904524,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1487970032570
69,MID,2434891900,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487967586785
245,MID,2434043444,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487884895398
55,MID,2433738484,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487871474883
43,BOTTOM,2421452953,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1486759892985
42,MID,2421415104,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1486755791720
81,BOTTOM,2434902894,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487968632238
110,BOTTOM,2434809675,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487965870575
22,BOTTOM,2434804222,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487961472985
238,MID,2434246388,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1487905634788
202,BOTTOM,2434179665,NA1,RANKED_FLEX_SR,NA,DUO_CARRY,PRESEASON2017,1487902976006
51,BOTTOM,2434029477,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487888621048
202,BOTTOM,2434025534,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487886154170
412,BOTTOM,2434042533,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1487884307444
157,BOTTOM,2433025293,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO,PRESEASON2017,1487814420415
126,MID,2432988843,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487812448801
236,BOTTOM,2432963410,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487809640573
69,MID,2431550570,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487643853560
10,BOTTOM,2431493412,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487641521812
110,BOTTOM,2429205936,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487460393158
10,BOTTOM,2428085120,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487372365872
10,MID,2425129762,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487110708541
10,BOTTOM,2422346536,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1486848753135
268,MID,2417094712,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1486279357696
117,MID,2417090017,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1486276962679
10,BOTTOM,2413081965,NA1,RANKED_FLEX_SR,NA,DUO_SUPPORT,PRESEASON2017,1485843029810
22,BOTTOM,2412938099,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1485832069358
10,TOP,2412707043,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1485811498783
121,JUNGLE,2439133356,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488312403781
92,TOP,2439088693,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488307630420
107,TOP,2437611541,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488160093995
13,TOP,2437506952,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488157651013
13,TOP,2437503169,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488155516821
202,BOTTOM,2437415358,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488151176985
7,MID,2437018346,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488123243010
92,TOP,2434992885,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487976661527
92,TOP,2434908867,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487973582337
202,BOTTOM,2434916518,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487971814413
92,TOP,2434903980,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487969600899
55,BOTTOM,2414316231,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1486002854829
51,BOTTOM,2413700623,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1485913404129
51,BOTTOM,2413024871,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1485839021395
55,MID,2410407053,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1485587819087
51,BOTTOM,2410422131,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1485585316286
64,JUNGLE,2402722775,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1484767287979
60,JUNGLE,2402589450,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1484763781770
121,JUNGLE,2402492690,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1484726898834
121,JUNGLE,2402491010,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1484724932440
121,JUNGLE,2402466679,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1484722473886
55,BOTTOM,2402462255,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1484719343953
64,JUNGLE,2438767676,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488256726283
104,JUNGLE,2434185243,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487901202294
107,JUNGLE,2434119193,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487898626395
421,JUNGLE,2432230401,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1487715920095
421,JUNGLE,2432065806,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1487713299792
254,JUNGLE,2432070565,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1487710265296
104,JUNGLE,2431769685,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1487665411499
104,JUNGLE,2431748080,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1487663184752
43,BOTTOM,2431514727,NA1,RANKED_FLEX_SR,NA,DUO_SUPPORT,PRESEASON2017,1487642167206
43,BOTTOM,2431447646,NA1,RANKED_FLEX_SR,NA,DUO_SUPPORT,PRESEASON2017,1487639702938
43,BOTTOM,2431397852,NA1,RANKED_FLEX_SR,NA,DUO_SUPPORT,PRESEASON2017,1487636349477
90,BOTTOM,2438484705,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488236871351
110,BOTTOM,2432605519,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487743165646
133,TOP,2432559555,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487740276594
57,TOP,2432564162,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487738056701
64,JUNGLE,2431874639,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487695984878
22,BOTTOM,2431863151,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487693069465
38,JUNGLE,2431871178,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487690863780
202,BOTTOM,2431305782,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487627989685
110,BOTTOM,2431267206,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487624826048
202,BOTTOM,2430180139,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487535964291
110,BOTTOM,2421276995,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1486720262132
55,MID,2438886576,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1488263402792
56,JUNGLE,2438764586,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1488254924182
64,JUNGLE,2437824961,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1488173689465
119,BOTTOM,2437811712,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488171357971
64,JUNGLE,2437726218,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488168530131
64,JUNGLE,2436404533,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1488071757008
104,JUNGLE,2436400578,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488069365390
64,JUNGLE,2436097466,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488067477793
104,MID,2434159108,NA1,RANKED_PREMADE_3x3,NA,NONE,PRESEASON2017,1487900931184
104,MID,2434074563,NA1,RANKED_PREMADE_3x3,NA,SOLO,PRESEASON2017,1487892259196
90,BOTTOM,2431449593,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO,PRESEASON2017,1487640269640
55,MID,2437625046,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488162178803
55,MID,2437620742,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488159760144
78,TOP,2437506535,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488157463052
92,TOP,2437428239,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488153046093
92,TOP,2431768255,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1487664068793
92,TOP,2431694022,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487655504656
55,MID,2430799543,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487580334094
55,MID,2429926480,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1487497137543
55,MID,2429905462,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1487494916756
55,MID,2429910234,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1487491851954
43,BOTTOM,2429790987,NA1,RANKED_FLEX_SR,NA,DUO_SUPPORT,PRESEASON2017,1487487393769
157,MID,2417287603,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1486319399069
201,BOTTOM,2417284303,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1486317465359
53,BOTTOM,2417271571,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1486315141308
236,BOTTOM,2417219285,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO,PRESEASON2017,1486313373943
53,BOTTOM,2414067354,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1485974659152
157,MID,2414045835,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1485971500683
111,TOP,2410778207,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1485620115301
81,BOTTOM,2410775936,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1485617440920
2,JUNGLE,2410744775,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1485614676974
2,JUNGLE,2410429540,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1485589780751
120,JUNGLE,2410406540,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1485587500103
81,BOTTOM,2438800869,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488253209405
43,MID,2438686866,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488250972800
42,MID,2438683130,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488248902982
60,JUNGLE,2436925703,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488096194186
121,JUNGLE,2436912997,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488093782603
64,JUNGLE,2436899854,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488091405911
121,JUNGLE,2435897511,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488054827888
103,MID,2435903258,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488052041059
254,JUNGLE,2435789276,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488049009494
412,BOTTOM,2435766423,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488046553093
64,JUNGLE,2435209780,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487988228761
104,JUNGLE,2423121586,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1486881518552
25,BOTTOM,2417201661,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1486299726742
43,BOTTOM,2414723978,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1486072134542
121,JUNGLE,2413831068,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1485921909809
120,JUNGLE,2413799839,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1485917363359
58,TOP,2411566933,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1485691513589
43,BOTTOM,2411555928,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1485688417103
90,BOTTOM,2411340478,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1485661040078
58,TOP,2411280879,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1485657030536
58,TOP,2409472745,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1485474765019
43,BOTTOM,2409159455,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1485472992581
81,BOTTOM,2438782822,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488254169206
61,MID,2437816281,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488174600290
61,MID,2437615838,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488162475065
61,MID,2437632212,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488160727748
61,MID,2437316489,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488145803222
61,MID,2435904322,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488052718023
61,MID,2435560020,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488005709831
112,MID,2435332015,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487995173571
61,MID,2434178048,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487902249389
61,MID,2433243916,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487821699867
61,MID,2433134184,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487818173779
107,TOP,2429441272,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487476756038
240,TOP,2429409762,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487473523726
240,TOP,2429298409,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487469400492
240,TOP,2429290710,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487466395134
240,TOP,2429226818,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487461374689
114,TOP,2429222789,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487459677963
240,TOP,2429164822,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487456245988
114,TOP,2428668525,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487405955018
420,TOP,2428665701,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487404216958
64,JUNGLE,2428700004,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487401892487
240,TOP,2428504001,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487399409362
98,TOP,2438763527,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488254347337
81,BOTTOM,2438686765,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488250929336
98,TOP,2438683130,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488248902982
98,TOP,2438396988,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488230927401
98,TOP,2437629322,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488164320584
81,BOTTOM,2437615239,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488162135997
98,TOP,2437519145,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488158901405
79,TOP,2437404666,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488150598904
126,TOP,2437401114,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488148494835
81,BOTTOM,2437125476,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488131353090
126,TOP,2437122881,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488128744913
121,JUNGLE,2438381452,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488224650708
120,JUNGLE,2437526867,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488157848588
120,JUNGLE,2437405982,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1488151410237
43,BOTTOM,2436397297,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1488073294132
120,JUNGLE,2435216462,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487992158987
121,JUNGLE,2434339010,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487915117807
427,JUNGLE,2432979500,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1487812749691
45,MID,2432706518,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487772958841
421,JUNGLE,2432552960,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487737525258
104,JUNGLE,2432486632,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1487734797281
104,JUNGLE,2432447953,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1487731875123
79,JUNGLE,2439136586,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488315196433
202,BOTTOM,2439133863,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1488312872055
79,JUNGLE,2438481426,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488234296200
79,JUNGLE,2438382168,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488225530670
79,JUNGLE,2438390067,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488223299376
79,JUNGLE,2437232634,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1488137314809
111,TOP,2435908409,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1488055528812
