champion,lane,matchID,platformID,queue,region,role,season,timestamp
202,BOTTOM,2426662435,NA1,RANKED_FLEX_SR,NA,DUO_CARRY,PRESEASON2017,1487225017490
202,BOTTOM,2426547246,NA1,RANKED_FLEX_SR,NA,DUO_CARRY,PRESEASON2017,1487222529779
15,BOTTOM,2425744472,NA1,RANKED_FLEX_SR,NA,DUO_CARRY,PRESEASON2017,1487142642380
202,BOTTOM,2425731275,NA1,RANKED_FLEX_SR,NA,DUO_CARRY,PRESEASON2017,1487140215798
136,MID,2424660944,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487034367582
120,JUNGLE,2424615023,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487032458881
202,BOTTOM,2424577995,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1487029882400
59,MID,2423988152,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1486972895715
12,JUNGLE,2423940354,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1486963558892
59,MID,2423718263,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1486950210195
8,MID,2423210948,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1486891472342
120,JUNGLE,2423098266,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1486880412624
91,JUNGLE,2422526230,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1486859052682
136,MID,2422500796,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1486857128226
157,MID,2422435544,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1486855375217
13,TOP,2430736546,NA1,TEAM_BUILDER_RANKED_SOLO,NA,SOLO,PRESEASON2017,1487572968192
111,BOTTOM,2418053459,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_SUPPORT,PRESEASON2017,1486391648613
202,BOTTOM,2411465653,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1485671121136
157,MID,2410483185,NA1,RANKED_FLEX_SR,NA,SOLO,PRESEASON2017,1485592758417
96,BOTTOM,2406263843,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1485126436176
96,BOTTOM,2406208592,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1485124006285
96,BOTTOM,2406210269,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1485120519823
96,BOTTOM,2406147386,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1485118612239
15,BOTTOM,2403284885,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1484806347996
51,MID,2402913363,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO,PRESEASON2017,1484776715941
202,BOTTOM,2402852036,NA1,TEAM_BUILDER_RANKED_SOLO,NA,DUO_CARRY,PRESEASON2017,1484774973709
60,JUNGLE,2434903495,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487969132432
60,JUNGLE,2434891198,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487967076370
121,JUNGLE,2434828457,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487965197401
64,JUNGLE,2429456059,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487478595725
104,JUNGLE,2429425388,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487475440290
121,JUNGLE,2428222501,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1487382576111
121,JUNGLE,2428186215,NA1,RANKED_FLEX_SR,NA,NONE,PRESEASON2017,1487380368914
60,JUNGLE,2426658729,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487228770773
68,JUNGLE,2426654621,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487226183226
68,JUNGLE,2426548418,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487223001778
68,JUNGLE,2426379715,NA1,TEAM_BUILDER_RANKED_SOLO,NA,NONE,PRESEASON2017,1487211759103
